price,bedrooms,sqfts,longitude,name,latitude,bathrooms_level_two,streetAddress,country,locality,postal,region,housing_type,links,sauna,pool,steam
"$2,200",3,,-122.655679,Beautiful Townhome for rent,49.150396,1.0,Baycrest Ave,CA,Coquitlam,V3B3H6,BC,Apartment,https://vancouver.craigslist.org/pml/apa/d/coquitlam-one-bedroom-plus-den-per-month/7584959537.html,False,,
"$2,800",2,870ft2,-123.141700,Beautiful home in West Vancouver,49.332200,1.0,,CA,Vancouver,V5N1L3,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-two-bedroom-basement-suite/7574942416.html,False,,
"$2,355",1,417ft2,-123.070083,1br -570ft2 CONDO 1st Floor Unit,49.010108,,1011 west cordova,CA,Vancouver,V6C3L6,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-fairmont-loft-bedroom/7584460253.html,False,True,
,1,,-123.081211,Spacious 1 Bedroom and 1 Bathroom in Lower Lonsdale,49.315262,2.0,6538,CA,Burnaby,V5H3S5,BC,House,https://vancouver.craigslist.org/bnc/apa/d/burnaby-nice-suite-nearby-metrotown-and/7564083839.html,False,,
"$3,100",1,917ft2,-122.980957,Close to everything,49.282812,,,CA,Vancouver,V5X,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-basement-suite/7585782693.html,False,,
"$5,000",1,1000ft2,-123.136108,"1 Bed + Den, 1 Bath with Solarium & Parking in the heart of Downtown!",49.294169,1.0,148 St,CA,Surrey North,V3R,BC,House,https://vancouver.craigslist.org/rds/apa/d/surrey-north-luxury-brand-new-bedroom/7585066656.html,False,,
"$2,500",2,,-122.778697,2 Bedroom Ground Level Suite For Rent $1750,49.163260,1.0,8538 River District,CA,Vancouver,V5S4R9,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-bedroom-den-in/7584233591.html,False,True,
"$6,500",,2167ft2,,,,1.0,3370 Dewdney Trunk Rd.,CA,Port Moody,V3H,BC,Apartment,https://vancouver.craigslist.org/pml/apa/d/port-moody-on-site-management-soaker/7570017050.html,False,,
"$2,800",1,805ft2,-122.965000,concord brentwood condo one Bedroom,49.244000,1.0,6463 Sliver  Ave,CA,Burnaby,V5H2W8,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-new-bedroom-bath-apartment-in/7580697530.html,False,,
"$3,500",1,811ft2,-122.922379,1 BEDROOM NEW WESTMINSTER ON 2nd FLOOR AVAILABLE NOW,49.223076,,10869,CA,Delta Northeast,V4C,BC,House,https://vancouver.craigslist.org/rds/apa/d/delta-northeast-bed-bath-house-with/7580114742.html,False,,
"$2,000",1,660ft2,-123.128526,Available March 1st - Pet Friendly Furnished 1 Bedroom@1283 Howe Tate,49.276926,1.0,4485 Skyline Drive,CA,Burnaby,V5C,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-great-view-bed-den-brentwood/7585742585.html,False,,
"$2,300",2,,-122.992100,"$2400,  2 Bed,1 Bath apartment,  Near Metrotown, 6105 Kingsway",49.203800,2.0,9099 Cook Rd,CA,Richmond,V6Y4J7,BC,Apartment,https://vancouver.craigslist.org/rch/apa/d/richmond-bedroom-bath-furnished-condo/7585196954.html,False,,
"$7,990",4,1700ft2,-122.741168,4 Bedroom 1 Bathroom House for Rent Near Peace Arch Border (S Surrey),49.009787,,,CA,Surrey,V3X1B1,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-2bedroom-washroom-for-rent/7577490717.html,False,,
"$15,000",2,8500ft2,-122.871600,Unfurnished 2 BD - Near Como & Clarke - TOP FLOOR - Newly Built,49.265000,1.0,,CA,New Westminster Northeast,V3L,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-northeast-bedroom-suite/7584144144.html,False,,
"$4,100",1,730ft2,-123.121591,Luxury Morden One Bedroom one Flex room Resort,49.278767,1.0,3370 Dewdney Trunk Rd.,CA,Port Moody,V3H,BC,Apartment,https://vancouver.craigslist.org/pml/apa/d/port-moody-sorry-no-pets-microwave/7574938377.html,False,,
"$2,980",1,500ft2,-122.948261,Brand new suite - close to Metrotown!,49.228678,1.0,,,,,,,https://vancouver.craigslist.org/van/apa/d/vancouver-social-room-underground/7576739367.html,False,,
,1,,-122.930100,Furnished available now close to Lougheed Skytrain,49.227500,1.0,,CA,Maple Ridge,V2W1G3,BC,House,https://vancouver.craigslist.org/pml/apa/d/maple-ridge-1bed-1bath-suite-for-rent/7577922850.html,False,,
"$2,000",,700ft2,,,,3.0,167st,CA,Surrey,V3S3Y2,BC,House,https://vancouver.craigslist.org/rds/apa/d/surrey-2br-basement-suite-for-rent/7579687056.html,False,,
"$2,375",2,700ft2,-123.132985,"Spectacular Ocean View ! Luxurious ""888 Beach"" @ yaletown / downtown",49.275001,4.0,,CA,Vancouver,V6Z1W7,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-br-568ft2-renovated-1bedroom/7579511274.html,False,,
"$2,550",3,483ft2,-122.784000,3 bed 2 bath corner unit with south north and west 3 exposures. Very bright! 3 s,49.116000,1.0,257 East 12th Streert,CA,North Vancouver,V7L0A6,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-cedar-manor-bright/7584625065.html,False,,
,3,,-122.761831,stunning 3bd single house in south surrey white rock,49.040119,2.0,,,,,,,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-downtown-live-work/7567588439.html,True,True,
"$4,000",,,,,,1.0,Frances,CA,Burnaby,V5C6G1,BC,House,https://vancouver.craigslist.org/bnc/apa/d/burnaby-2bed-1bath-near-sfu-bcit/7584669567.html,False,,
"$3,000",,605ft2,,,,1.0,1310 Richards St,CA,Vancouver,V6B3G6,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-amazing-location-2bdr-2bath/7584984264.html,False,,
"$3,800",1,691ft2,-122.805800,"Mirrored closet doors, Elevator (in one building), Private balconies",49.025900,1.0,4730 Lougheed Hwy,CA,Burnaby,V5B2Y3,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-new-1bed-1bath-1ev/7577955555.html,False,,
"$3,950",2,1135ft2,-123.025031,Killarney 2 bed + 1 bath basement suite,49.228128,1.0,Wellington,CA,Port Coquitlam,V3B3Z4,BC,House,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-bedroom-one-bedroom-in/7575941812.html,False,,
"$6,400",,1170ft2,,,,1.0,Mahon Ave,CA,North Vancouver,V7N2P5,BC,House,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-large-bedrooms-bright/7584229500.html,False,,
"$1,800",3,1000ft2,-122.784727,Fleetwood Brand New 4 Bedrooms+2.5 Baths Townhome for Rent,49.158504,1.0,Oak,CA,Vancouver,V6M2W7,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-avail-now-large-br-sunroom/7564317996.html,False,True,
"$2,000",5,1380ft2,-123.208800,Luxury House for Rent - 5 Bed 7 Bath w/ Private Outdoor Patio,49.249100,3.0,,,,,,,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-allowed-furnished-studio/7580066546.html,True,,
"$1,695",3,625ft2,-123.121000,1200 sq ft 3 bed/2 bath garden level suite,49.247500,2.0,,CA,Langley City,V3A,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/langley-city-brand-new-elegant-bed-bath/7582235782.html,False,,
,1,,-123.124339,1 Bedroom with A/C on  26th flr + south facing (Downtown Vancouver),49.285749,2.0,,CA,Coquitlam,V3E1B4,BC,House,https://vancouver.craigslist.org/pml/apa/d/coquitlam-bedrooms-15-bath/7582977413.html,False,,
"$1,800",2,,-123.055845,First-time listed for rent-Garden level 2×(bed/Bath)-**Princess park**,49.337369,1.0,201 Street,CA,Langley,V2Y2A3,BC,House,https://vancouver.craigslist.org/rds/apa/d/langley-brand-new-with-c-bed-den-bath/7585018686.html,False,True,
"$4,200",1,1550ft2,-122.899800,Laneway home for rent ,49.220100,4.0,,CA,Richmond,V6X3Y5,BC,Apartment,https://vancouver.craigslist.org/rch/apa/d/richmond-2bed-and-2bath-in-carrera/7577343229.html,False,True,
"$4,995",1,1518ft2,-123.092300,1 bed /1 bath - Main Street Condo for Rent - Available immediately,49.262000,2.0,1168 Pendrell Street,CA,Vancouver,V6E4P8,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-pets/7584715165.html,False,,
"$3,200",,464ft2,,,,2.0,Hudson Street & West 27th Avenue,CA,Vancouver,V6H,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-high-quality-living-at/7580891675.html,False,,
"$7,000",3,1950ft2,-122.512477,"3 bed, 2 bath full house.",49.218316,1.0,,CA,Vancouver,V6E4P1,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-renovated-1br1den-apartment/7584637972.html,False,,
"$2,650",,758ft2,,,,1.0,5911 Alderbridge Way,CA,Richmond,V6X2A5,BC,Apartment,https://vancouver.craigslist.org/rch/apa/d/richmond-stunning-bed-bed-pet-friendly/7584195704.html,False,True,
"$2,195",2,716ft2,-123.124215,Pet Welcome - Available NOW - Furnished 2 Bedroom @1010 Howe,49.279791,1.0,6398 Silver Avenue,CA,Burnaby,V5H0E7,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-br-bath-brand-new-condo-at/7578514755.html,False,True,
"$5,850",1,850ft2,-123.136075,DT 1br 1bath Unfurnished Near Beach LOCATION!,49.283860,2.0,,CA,Vancouver,V5S4X2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-luxury-apartment/7582506950.html,False,,
"$2,800",1,980ft2,-122.996706,Brand-new Luxury One Bedroom Suite  with A/C and View,49.266156,2.0,Cartier St,CA,Vancouver,V6P2Z2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-great-condition-lovely-family/7582401944.html,False,,
"$2,000",2,850ft2,-123.023593,2 bed/1 bath/high floor with views-Wall Centre Central Park,49.222147,,458 E 50th Avenue,CA,Vancouver,V5X1C7,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-sycamorepmca-delightful-bed/7579017806.html,False,,
"$1,800",,1150ft2,,,,1.0,8188 Fraser Street,CA,Vancouver,V5X2T8,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-condo-for-rent/7585427852.html,False,,
"$2,050",2,600ft2,-123.129800,"LVP flooring, Underground parking, Bike Storage",49.283300,1.0,5755 Dalhousie Road,CA,Vancouver,V6T2J1,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-available-march/7584327284.html,False,,
"$2,700",2,800ft2,-123.120110,"2 bed + flex, 2 bath unit at Fairchild Court in Oakridge",49.230106,2.0,,CA,Vancouver,V5R2R7,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-29th-skytrain-bedroom-main/7580811154.html,False,,
"$5,500",,2210ft2,,,,1.0,,CA,Vancouver,V6S1A1,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-beautifully-designed-home-in/7575570344.html,False,,
"$6,000",1,3000ft2,-123.130000,1 Bdrm Furnished Condo Downtown View of Ocean Very Centrally,49.276700,1.0,1288 West Georgia Street,CA,Vancouver,V6E,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-br-585ft2-bedroom-bathroom/7574562824.html,False,,
"$2,850",2,465ft2,-122.997800,"Garden Level suite with new Renovation , Available NOW",49.316500,1.0,,CA,Vancouver,V6C3B2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-water-views-coal-harbour/7574948348.html,False,,
,2,,-122.965000,"2 bedroom basement suite, North Burnaby- February 15th or March 1st, 2023 move i",49.244000,2.0,,CA,Vancouver,V5Y4B4,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-in-olympic-village/7565792455.html,False,,
"$3,500",1,650ft2,-122.862600,"3 elevators, Roller shades, Quartz countertops",49.323100,1.0,Bute Street,CA,Vancouver,V6E3Z9,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-room-for-rent-in-shared/7583001576.html,False,,
"$2,795",4,525ft2,-122.794344,4 Beds 3 Baths House in Fleetwood for renting,49.147464,1.0,,CA,Vancouver,V5T2A3,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-bedroom-apartment/7585499592.html,False,,
"$2,500",6,1150ft2,-122.905875,** LARGE 6 BDRM PRIVATE VIEW LUXURY FULLY FURNISHED HUG HOUSE AVAILBLE,49.236891,2.0,6875 Dunblane Ave,CA,Burnaby,V5J1C9,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-spacious-beds-baths-in-metrotown/7573658208.html,False,,
"$3,200",1,740ft2,-122.849886,1 Bedroom + Den apartment for Rent,49.190691,1.0,2008 FULLERTON AVENUE,CA,North Vancouver,V7P3G7,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-bright-private-bedroom/7583504553.html,True,,
"$2,100",3,600ft2,-122.883742,Brand new 3-bedroom for rent,49.266520,2.0,,CA,Abbotsford East,V3G,BC,House,https://vancouver.craigslist.org/rds/apa/d/abbotsford-east-gorgeous-regal-parkway/7581028688.html,False,,
,1,,-122.805800,"Underground and covered parking, Mirrored closet doors, Social room",49.025900,2.0,1675 Lions Gate Ln,CA,North Vancouver Southwest,V7P,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-southwest-luxury-beds/7575445506.html,False,True,
"$2,700",2,680ft2,-123.101602,Newly renovated 2 Bedroom Suite near popular Main Street! (164 E 20th,49.252718,3.0,6233 London Road,CA,Richmond,V7E3S3,BC,House,https://vancouver.craigslist.org/rch/apa/d/richmond-beautiful-welcoming-townhome/7581885066.html,False,,
"$1,200",1,650ft2,-123.118918,"Beautiful 1 Bed, 1 Bath in Downtown Vancouver! Parking, Balcony & more",49.278126,1.0,,CA,North Vancouver,V7P3P9,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-the-shore-building-in/7585553619.html,False,,
"$6,750",3,2300ft2,-122.983532,Avail Feb 1 or Feb 15 Main Floor House | Mountain View,49.284590,2.0,120St,CA,Surrey Outer Northwest,V3V,BC,House,https://vancouver.craigslist.org/rds/apa/d/surrey-outer-northwest-bed-bath/7582529176.html,False,,
"$1,800",2,1000ft2,-123.028464,NO LONGER ACCEPTING APPLICATIONS. One bedroom + Large Den w/lots of updates & Bi,49.236095,2.0,2614 Triumph Street,CA,Vancouver,V5K1T1,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-furnished-quiet/7581443371.html,False,,
"$5,380",1,954ft2,-123.205923,Renovated 1Bedroom Basement Suite in Kitsilano,49.268091,1.0,,CA,Burnaby,V5H2J6,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-ac-2bed-2baths-metrotown-new/7584387827.html,False,,
"$3,995",6,826ft2,-122.890406,6 bedroom 3 bathroom house for rent Surrey,49.184901,2.0,1022 Nelson Street,CA,Vancouver,V6E,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-outdoor-patio-and-bbq-area/7574630430.html,False,,
"$2,650",4,580ft2,-122.857018,Charming House By Como Lake - Families and Retirees,49.257498,,,CA,Surrey Northeast,V4N,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-northeast-bed-2bath-for-rent/7581914848.html,False,,
"$3,200",3,794ft2,-122.764900,3 bedroom 2 bathroom full house home,49.274000,1.0,,,,,,,https://vancouver.craigslist.org/van/apa/d/vancouver-available-march-46th-floor/7570204957.html,False,True,
"$3,000",1,527ft2,-123.191677,█ ☎ █ Brand new 1 bedroom Suite in the popular Steveston North,49.135773,1.0,1115 4th Avenue,CA,Burnaby,V3N3P7,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-new-west-bedroom-with-view-from/7585078175.html,False,,
"$3,500",4,,-122.856900,4 Bedroom 4 Bath TownHouse for Rent,49.141000,1.0,,CA,Burnaby,V5H3G1,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-gorgeous-bdr-condo/7576770000.html,False,,
"$1,850",2,500ft2,-123.131617,"BRAND NEW, Pets Welcome,Downtown 2 BR-Available May 1st@1168 Pendrell",49.282029,1.0,Woodwards,CA,Vancouver,V6B2P2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-just-listed-well-furnished/7584391020.html,False,True,
"$2,300",3,750ft2,-123.112864,3br - 1300ft2 - Corner Unit Luxury 3 bed + den SW Yaletown Avail Now,49.283416,,58,CA,Surrey,V3S9J2,BC,House,https://vancouver.craigslist.org/rds/apa/d/surrey-brand-new-bedroom-bathroom/7578624016.html,False,,
"$2,600",1,875ft2,-122.907228,Entire Apartment Unit 516 at Fraser 9228 Slopes Mews,49.276591,1.0,trites road,CA,Surrey Lower West,V3X,BC,House,https://vancouver.craigslist.org/rds/apa/d/surrey-lower-west-floor-house-bed-bath/7584647898.html,False,,
"$3,800",2,705ft2,-123.066700,2 Bedroom Main Floor of House,49.255100,2.0,West 22nd Street,CA,North Vancouver,V7M2P7,BC,House,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-furnished-1400-sqft/7585806053.html,False,,
"$3,000",1,686ft2,-122.938400,Very Spacious Bachelor Suite RENOVATED!!,49.188600,1.0,,CA,Langley,V3A8L2,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/langley-spacious-bedroom-rental-unit-at/7573346795.html,False,,
"$1,800",2,,-122.995691,Brand New A/C Apartment at Brentwood Hillside West 2 4730 Lougheed Hwy,49.265479,1.0,,CA,White Rock,V4B3W6,BC,House,https://vancouver.craigslist.org/rds/apa/d/white-rock-brand-new-spacious-bed-bath/7562365974.html,False,,
"$1,600",2,180ft2,-123.116800,2BR + Den Corner Unit with Private Patio,49.183600,4.0,6098 station street,CA,Burnaby,V5H4L7,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-br-condo-station-square-37/7571165949.html,True,,True
,1,,-123.197600,Point Grey Dormitory - One Bedroom Unit for UBC students,49.266600,1.0,,CA,Surrey,V3W1X1,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-large-furnished-bedroom-basement/7576389072.html,False,,
"$2,250",,,,,,,"4720 Lougheed Hwy #409, Burnaby, BC V5C 0M8,",CA,Burnaby,V5E2S8,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-beautiful/7585669263.html,False,,
"$3,600",2,1300ft2,-122.805321,Beautiful 2 bedroom basement suite for rent.,49.125589,1.0,,CA,North Vancouver Northwest,V7R,BC,House,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-northwest-bedroom-all/7577010965.html,False,,
"$4,695",3,1408ft2,-122.829900,"Furnished, Dog/cat ok, Avail Jan 15, Big, Bright, Modern, Clean Upper",49.037400,2.0,,CA,North Vancouver Northwest,V7R,BC,House,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-northwest-fully/7575058551.html,False,,
"$2,100",2,850ft2,-123.101758,HUGE waterfront property with stunning panoramic views!,49.274137,3.0,Lions gate lane,CA,North Vancouver Southwest,V7P,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/north-vancouver-southwest-bedroomsden/7582902677.html,False,True,
"$4,994",1,1602ft2,-122.874069,FULLY FURNISHED-one bedroom,49.318460,2.0,3370 Dewdney Trunk Road,CA,Port Moody,V3H,BC,Apartment,https://vancouver.craigslist.org/pml/apa/d/port-moody-private-balconies-bike/7567241776.html,False,,
"$3,375",1,695ft2,-122.743309,One Bedroom plus Den --- $1650 per month,49.288365,1.0,1238 Melville Street,CA,Vancouver,V6E3M4,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-prestigious-highrise-condo/7584328982.html,False,True,True
$340,2,,-123.067925,Two Bedroom Basement Suite,49.266368,3.0,440 Richards Street,CA,Vancouver,V6B0B2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-available-april-1st-furnished/7572138000.html,False,,
"$2,525",2,755ft2,-123.116291,Fairmont Loft 2 bedroom/ 2bathroom furnished,49.287823,1.0,,CA,Burnaby,V5B,BC,House,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedroom-rental-in-north-burnaby/7580768172.html,False,,
"$4,100",1,833ft2,-122.982446,Nice suite nearby Metrotown and Royal Oak,49.224548,2.0,,CA,Coquitlam,V3J5G8,BC,House,https://vancouver.craigslist.org/pml/apa/d/coquitlam-house-for-rent-in-central/7577571392.html,False,,
,2,,-123.097900,2 Bedroom 1 Basement Suite Available for Rent Feb 15th,49.215600,2.0,56th ave,CA,Vancouver,V5X,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-one-bedroom-suite/7582575254.html,False,,
"$5,500",3,1260ft2,-122.813100,LUXURY BRAND NEW 3 Bedroom 2 Bath Guildford Surrey,49.194800,2.0,,,,,,,https://vancouver.craigslist.org/rds/apa/d/surrey-upper-floor-bed-bath/7585667207.html,False,,
"$2,900",1,1500ft2,-123.034430,Beautiful 1 Bedroom + Den in River District!,49.208009,3.0,488 Southwest Marine Drive,CA,Vancouver,V5X2M1,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-super-convenient-bed-bath-t/7565515922.html,False,,
"$2,150",2,635ft2,-122.862600,"On-Site Management, Soaker tub, Private Balcony",49.323100,4.0,WEST 4TH,CA,Vancouver,V6T1B8,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-br-1bath-amazing-location/7582561538.html,False,,
"$2,800",2,1660ft2,-123.007007,New 2 bedroom& 2 bath apartment in Metrotown,49.224815,1.0,,CA,Vancouver,V6B2C8,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-all-inclusive/7579935875.html,False,,
"$1,200",6,,-122.912400,6 bed 3 bath house with a rental suite.,49.155100,2.0,McVeety,CA,Maple Ridge,V2W0B5,BC,House,https://vancouver.craigslist.org/pml/apa/d/maple-ridge-maple-ridge-newly-built/7582133088.html,False,,
"$2,200",1,1300ft2,-123.007400,Great View 1 bed 1 den Brentwood Solo District Tower 2,49.274000,1.0,,,,,,,https://vancouver.craigslist.org/van/apa/d/vancouver-46th-floor-pet-welcome/7570205040.html,False,True,
"$2,450",2,640ft2,-123.123136,2 Bedroom 2 Bath Furnished Condo in Richmond Garden City,49.166525,1.0,247b,CA,Maple Ridge,V2W0A1,BC,Apartment,https://vancouver.craigslist.org/pml/apa/d/maple-ridge-rent-2bed-1bath/7565732103.html,False,,
"$3,100",2,1050ft2,-122.827492,2bedroom  2 washroom for rent,49.105680,1.0,,CA,Coquitlam,V3B4R9,BC,Apartment,https://vancouver.craigslist.org/pml/apa/d/coquitlam-bedroom-bathroom-highrise/7580871161.html,False,,
"$2,500",1,1000ft2,-122.899800,1 Bedroom Suite - 295 Francis Way - Victoria Hill!,49.220100,1.0,106 ave,CA,Surrey Inner Northwest,V3T,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-bedroom-bathroom/7580483801.html,False,,
"$2,900",2,797ft2,-122.862600,"Sorry no pets, Microwave, Water included",49.323100,1.0,1228 W  Hastings st,CA,Vancouver,V6E2M4,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-oceanfront-bdrm-2bath-den/7577218711.html,False,,
"$2,100",,600ft2,,,,1.0,West 63 rd,CA,Vancouver,V6P0C3,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-spacious-bright-bd-rm-bth-rm/7567504294.html,False,,
"$3,750",1,735ft2,-122.555606,1bed &1bath Suite for Rent - Move in now!,49.192553,1.0,CHARTWELL DR,CA,West Vancouver,V7S2R3,BC,House,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-luxurious-house-stunning/7578932603.html,True,,
"$2,750",2,986ft2,-122.756553,2br - Basement Suite for rent,49.117844,2.0,westwood st,CA,Coquitlam,V3C4C1,BC,House,https://vancouver.craigslist.org/pml/apa/d/coquitlam-single-house-with-bedroom-and/7585778292.html,False,,
"$2,590",1,537ft2,-123.130000,"$2,894 / 1br - 568ft2 - Renovated 1bedroom, PETS OK/ FEB 1st '23",49.276700,1.0,,CA,Surrey East,V3S,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-east-bedroom-basement-suite-for/7582974049.html,False,,
"$3,480",1,1000ft2,-123.066874,"Cedar Manor - Bright, South-Facing, Spacious!",49.318769,3.0,,CA,Vancouver,V5R6H6,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-vanpmcom-concrete-low-rise/7583270838.html,False,,
"$2,000",,,,,,2.0,,CA,West Vancouver South,V7V,BC,House,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-south-unfurnished-bed/7580078291.html,False,,
"$3,700",2,778ft2,-123.014212,2Bed 1Bath Near SFU & BCIT & Downtown Vancouver,49.279266,3.0,Commercial Street,CA,Vancouver,V5P3P5,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-bright-new-bedroom-suite/7583366278.html,False,,
,2,,-123.125990,"+++ Amazing location 2bdr 2bath + Den,++Private gym+ Yaletown +++",49.274723,1.0,,,,,,,https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-and-spacious-studio/7577840831.html,False,,
"$4,200",1,685ft2,-122.974482,Brand new 1Bed 1Bath 1EV Parking NE at Concord Brentwood Tower 2,49.262960,4.0,192,CA,Surrey,V3S7L6,BC,House,https://vancouver.craigslist.org/bnc/apa/d/surrey-bedroom-bathroom-rancher-for-rent/7564773850.html,False,,
"$2,750",1,1100ft2,-122.760449,1 Bedroom – One Bedroom – In-suite Laundry – Above Ground,49.282219,1.0,Cambie Street,CA,Vancouver,V5Z4M4,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-like-new-bed-den-spacious/7572044756.html,False,,
"$6,000",5,1041ft2,-123.079362,Large 5 bedrooms Bright House at Upper Lonsdale,49.339525,2.0,,CA,Coquitlam,V3K3H5,BC,House,https://vancouver.craigslist.org/bnc/apa/d/coquitlam-upper-bedrooms-and-15-bathroom/7581650789.html,False,,
"$2,895",2,975ft2,-123.128328,Avail NOW - LARGE 2 BR + SUNROOM AVAIL NOW. FULLY FURNISHED.,49.226573,1.0,1720 Larch St,CA,Vancouver,V6K3N8,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-with-water-mountain/7576811903.html,False,,
"$2,960",,680ft2,,,,2.0,,CA,Vancouver,V5S4X2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-friendly-brand-new/7578770578.html,False,,
"$3,550",1,691ft2,-122.652600,Brand New Elegant 1 Bed 1 Bath Downtown Langley-Available NOW!,49.099700,,15988,CA,Surrey,V3Z6S7,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-south-surrey-condo-for-rent-by/7582831759.html,False,,
"$2,080",3,710ft2,-122.767300,3 bedrooms 1.5 bath,49.287800,1.0,,CA,Vancouver,V5W,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-available-immediately/7577416306.html,False,,
"$3,860",3,1045ft2,-122.664371,BRAND NEW with A/C 3 Bed + DEN + 3 Bath Townhouse with Air Condition,49.149427,2.0,2975 Atlantic Avenue,CA,Coquitlam,V3B7E9,BC,Apartment,https://vancouver.craigslist.org/pml/apa/d/coquitlam-new-central-coquitlam-bedroom/7576462667.html,False,True,
"$1,850",2,570ft2,-123.136800,2bed and 2bath in Carrera close to Richmond center,49.170000,2.0,McKay,CA,Burnaby,V5J3R9,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-spacious-brand-new-luxury-180/7575240119.html,True,,
